,Time,Object id,Class_type,Class-likelihood,X,Y
0,2023-04-09T22:18:08.276000,150,Person,0.18000000715255737,604,111
1,2023-04-09T22:18:08.616000,150,Person,0.17000000178813934,605,111
2,2023-04-09T22:18:08.946000,150,Person,0.17000000178813934,605,111
3,2023-04-09T22:18:09.276000,150,Person,0.1899999976158142,604,111
4,2023-04-09T22:18:09.616000,150,Person,0.1599999964237213,604,111
5,2023-04-09T22:18:09.946000,150,Person,0.2199999988079071,605,112
6,2023-04-09T22:18:10.278000,150,Person,0.2199999988079071,605,112
7,2023-04-09T22:18:10.618000,150,Person,0.2199999988079071,605,112
8,2023-04-09T22:18:11.618000,151,Person,0.28999999165534973,605,110
9,2023-04-09T22:18:11.948000,151,Person,0.28999999165534973,605,110
10,2023-04-09T22:18:12.278000,151,Person,0.15000000596046448,604,111
11,2023-04-09T22:18:12.618000,151,Person,0.15000000596046448,604,111
12,2023-04-09T22:18:12.948000,151,Person,0.15000000596046448,604,111
13,2023-04-09T22:18:14.278000,152,Person,0.23000000417232513,605,111
14,2023-04-09T22:18:14.618000,152,Person,0.23000000417232513,605,111
